70|7|F|
70|7|F|
70|7|F|
70|7|F|
70|7|F|
70|7|F|
70|7|F|
70|7|F|
70|7|F|
70|7|F|
70|7|F|
70|7|F|
70|7|F|
70|7|F|
70|7|F|
70|7|F|
70|7|F|
70|7|F|
70|7|F|
70|7|F|
70|7|F|
70|7|F|
70|7|F|
70|7|F|
70|7|F|
70|7|F|
70|7|F|
70|7|F|
70|7|F|
70|7|F|
70|7|F|
70|7|F|
70|7|F|
70|7|F|
70|7|F|
70|7|F|
70|7|F|
70|7|F|
70|7|F|
70|7|F|
70|7|F|
70|7|F|
70|7|F|
70|7|F|
70|7|F|
70|7|F|
70|7|F|
70|7|F|
70|7|F|
70|7|F|
70|7|F|
70|7|F|
70|7|F|
70|7|F|
70|7|F|
70|7|F|
70|7|F|
70|7|F|
70|7|F|
70|7|F|
70|7|F|
70|7|F|
70|7|F|
70|7|F|
70|7|F|
70|7|F|
70|7|F|
70|7|F|
70|7|F|
70|7|F|
70|7|F|
70|7|F|
70|7|F|
70|7|F|
70|7|F|
70|7|F|
70|7|F|
70|7|F|
70|7|F|
70|7|F|
70|7|F|
70|7|F|
70|7|F|
135|7|O|
135|7|O|
135|7|O|
135|7|O|
135|7|O|
135|7|O|
135|7|O|
135|7|O|
135|7|O|
135|7|O|
135|7|O|
135|7|O|
135|7|O|
135|7|O|
135|7|O|
135|7|O|
135|7|O|
135|7|O|
135|7|O|
135|7|O|
135|7|O|
135|7|O|
135|7|O|
135|7|O|
135|7|O|
135|7|O|
135|7|O|
135|7|O|
135|7|O|
135|7|O|
135|7|O|
135|7|O|
135|7|O|
135|7|O|
135|7|O|
135|7|O|
135|7|O|
135|7|O|
135|7|O|
135|7|O|
135|7|O|
135|7|O|
135|7|O|
135|7|O|
135|7|O|
135|7|O|
135|7|O|
135|7|O|
135|7|O|
135|7|O|
135|7|O|
135|7|O|
135|7|O|
135|7|O|
135|7|O|
135|7|O|
135|7|O|
135|7|O|
135|7|O|
135|7|O|
135|7|O|
135|7|O|
135|7|O|
135|7|O|
135|7|O|
135|7|O|
135|7|O|
135|7|O|
135|7|O|
135|7|O|
135|7|O|
135|7|O|
135|7|O|
135|7|O|
135|7|O|
135|7|O|
135|7|O|
135|7|O|
135|7|O|
135|7|O|
135|7|O|
135|7|O|
135|7|O|
135|7|O|
135|7|O|
135|7|O|
135|7|O|
135|7|O|
135|7|O|
135|7|O|
194|7|F|
194|7|F|
194|7|F|
194|7|F|
194|7|F|
194|7|F|
194|7|F|
194|7|F|
194|7|F|
194|7|F|
194|7|F|
194|7|F|
194|7|F|
194|7|F|
194|7|F|
194|7|F|
194|7|F|
194|7|F|
194|7|F|
194|7|F|
194|7|F|
194|7|F|
194|7|F|
194|7|F|
194|7|F|
194|7|F|
194|7|F|
194|7|F|
194|7|F|
194|7|F|
194|7|F|
194|7|F|
194|7|F|
194|7|F|
194|7|F|
194|7|F|
194|7|F|
194|7|F|
194|7|F|
194|7|F|
194|7|F|
194|7|F|
194|7|F|
194|7|F|
194|7|F|
194|7|F|
194|7|F|
194|7|F|
194|7|F|
194|7|F|
194|7|F|
194|7|F|
194|7|F|
194|7|F|
194|7|F|
194|7|F|
194|7|F|
194|7|F|
194|7|F|
194|7|F|
194|7|F|
194|7|F|
194|7|F|
194|7|F|
194|7|F|
194|7|F|
194|7|F|
194|7|F|
194|7|F|
194|7|F|
194|7|F|
194|7|F|
194|7|F|
194|7|F|
194|7|F|
194|7|F|
194|7|F|
194|7|F|
194|7|F|
194|7|F|
194|7|F|
194|7|F|
194|7|F|
194|7|F|
194|7|F|
194|7|F|
194|7|F|
194|7|F|
194|7|F|
194|7|F|
194|7|F|
194|7|F|
194|7|F|
194|7|F|
194|7|F|
194|7|F|
194|7|F|
194|7|F|
194|7|F|
194|7|F|
194|7|F|
194|7|F|
194|7|F|
194|7|F|
194|7|F|
196|7|F|
196|7|F|
196|7|F|
196|7|F|
196|7|F|
196|7|F|
196|7|F|
196|7|F|
196|7|F|
196|7|F|
196|7|F|
196|7|F|
196|7|F|
196|7|F|
196|7|F|
196|7|F|
196|7|F|
196|7|F|
196|7|F|
196|7|F|
196|7|F|
196|7|F|
196|7|F|
196|7|F|
196|7|F|
196|7|F|
196|7|F|
196|7|F|
196|7|F|
196|7|F|
199|7|O|
199|7|O|
199|7|O|
199|7|O|
199|7|O|
199|7|O|
199|7|O|
199|7|O|
199|7|O|
199|7|O|
199|7|O|
199|7|O|
199|7|O|
199|7|O|
199|7|O|
199|7|O|
199|7|O|
199|7|O|
199|7|O|
199|7|O|
199|7|O|
199|7|O|
199|7|O|
199|7|O|
199|7|O|
199|7|O|
199|7|O|
199|7|O|
199|7|O|
199|7|O|
294|7|F|
294|7|F|
294|7|F|
294|7|F|
294|7|F|
294|7|F|
294|7|F|
294|7|F|
294|7|F|
294|7|F|
294|7|F|
294|7|F|
294|7|F|
294|7|F|
294|7|F|
357|7|O|
357|7|O|
357|7|O|
357|7|O|
357|7|O|
357|7|O|
357|7|O|
357|7|O|
357|7|O|
357|7|O|
357|7|O|
357|7|O|
357|7|O|
357|7|O|
357|7|O|
357|7|O|
357|7|O|
357|7|O|
357|7|O|
357|7|O|
357|7|O|
357|7|O|
357|7|O|
357|7|O|
357|7|O|
357|7|O|
357|7|O|
357|7|O|
357|7|O|
357|7|O|
357|7|O|
357|7|O|
357|7|O|
357|7|O|
357|7|O|
357|7|O|
357|7|O|
357|7|O|
357|7|O|
357|7|O|
357|7|O|
357|7|O|
357|7|O|
357|7|O|
357|7|O|
386|7|F|
386|7|F|
386|7|F|
386|7|F|
386|7|F|
386|7|F|
386|7|F|
386|7|F|
386|7|F|
386|7|F|
386|7|F|
386|7|F|
386|7|F|
386|7|F|
386|7|F|
386|7|F|
386|7|F|
386|7|F|
386|7|F|
386|7|F|
386|7|F|
386|7|F|
386|7|F|
386|7|F|
386|7|F|
386|7|F|
386|7|F|
386|7|F|
386|7|F|
386|7|F|
386|7|F|
386|7|F|
386|7|F|
386|7|F|
386|7|F|
386|7|F|
386|7|F|
386|7|F|
386|7|F|
386|7|F|
386|7|F|
386|7|F|
386|7|F|
386|7|F|
386|7|F|
417|7|F|
417|7|F|
417|7|F|
417|7|F|
417|7|F|
417|7|F|
417|7|F|
417|7|F|
417|7|F|
417|7|F|
417|7|F|
417|7|F|
417|7|F|
417|7|F|
417|7|F|
417|7|F|
417|7|F|
417|7|F|
417|7|F|
417|7|F|
417|7|F|
417|7|F|
417|7|F|
417|7|F|
417|7|F|
417|7|F|
417|7|F|
417|7|F|
417|7|F|
417|7|F|
417|7|F|
417|7|F|
417|7|F|
417|7|F|
417|7|F|
417|7|F|
417|7|F|
417|7|F|
417|7|F|
417|7|F|
417|7|F|
417|7|F|
417|7|F|
417|7|F|
417|7|F|
417|7|F|
417|7|F|
417|7|F|
417|7|F|
417|7|F|
417|7|F|
417|7|F|
417|7|F|
417|7|F|
417|7|F|
417|7|F|
417|7|F|
417|7|F|
417|7|F|
417|7|F|
452|7|O|
452|7|O|
452|7|O|
452|7|O|
452|7|O|
452|7|O|
452|7|O|
452|7|O|
452|7|O|
452|7|O|
452|7|O|
452|7|O|
452|7|O|
452|7|O|
452|7|O|
484|7|O|
484|7|O|
484|7|O|
484|7|O|
484|7|O|
484|7|O|
484|7|O|
484|7|O|
484|7|O|
484|7|O|
484|7|O|
484|7|O|
484|7|O|
484|7|O|
484|7|O|
484|7|O|
484|7|O|
484|7|O|
484|7|O|
484|7|O|
484|7|O|
484|7|O|
484|7|O|
484|7|O|
484|7|O|
484|7|O|
484|7|O|
484|7|O|
484|7|O|
484|7|O|
484|7|O|
484|7|O|
484|7|O|
484|7|O|
484|7|O|
484|7|O|
484|7|O|
484|7|O|
484|7|O|
484|7|O|
484|7|O|
484|7|O|
484|7|O|
484|7|O|
484|7|O|
484|7|O|
484|7|O|
484|7|O|
484|7|O|
484|7|O|
484|7|O|
484|7|O|
484|7|O|
484|7|O|
484|7|O|
484|7|O|
484|7|O|
484|7|O|
484|7|O|
484|7|O|
484|7|O|
484|7|O|
484|7|O|
484|7|O|
484|7|O|
484|7|O|
484|7|O|
484|7|O|
484|7|O|
484|7|O|
484|7|O|
484|7|O|
484|7|O|
484|7|O|
484|7|O|
484|7|O|
484|7|O|
484|7|O|
484|7|O|
484|7|O|
484|7|O|
484|7|O|
484|7|O|
484|7|O|
484|7|O|
484|7|O|
484|7|O|
484|7|O|
484|7|O|
484|7|O|
486|7|O|
486|7|O|
486|7|O|
486|7|O|
486|7|O|
486|7|O|
486|7|O|
486|7|O|
486|7|O|
486|7|O|
486|7|O|
486|7|O|
486|7|O|
486|7|O|
486|7|O|
486|7|O|
486|7|O|
486|7|O|
486|7|O|
486|7|O|
486|7|O|
486|7|O|
486|7|O|
486|7|O|
486|7|O|
486|7|O|
486|7|O|
486|7|O|
486|7|O|
486|7|O|
486|7|O|
486|7|O|
486|7|O|
486|7|O|
486|7|O|
486|7|O|
486|7|O|
486|7|O|
486|7|O|
486|7|O|
486|7|O|
486|7|O|
486|7|O|
486|7|O|
486|7|O|
486|7|O|
486|7|O|
486|7|O|
486|7|O|
486|7|O|
486|7|O|
486|7|O|
486|7|O|
486|7|O|
486|7|O|
486|7|O|
486|7|O|
486|7|O|
486|7|O|
486|7|O|
486|7|O|
486|7|O|
486|7|O|
486|7|O|
486|7|O|
486|7|O|
486|7|O|
486|7|O|
486|7|O|
486|7|O|
486|7|O|
486|7|O|
486|7|O|
486|7|O|
486|7|O|
486|7|O|
486|7|O|
486|7|O|
486|7|O|
486|7|O|
486|7|O|
486|7|O|
486|7|O|
486|7|O|
486|7|O|
486|7|O|
486|7|O|
486|7|O|
486|7|O|
486|7|O|
512|7|P|
512|7|P|
512|7|P|
512|7|P|
512|7|P|
512|7|P|
512|7|P|
512|7|P|
512|7|P|
512|7|P|
512|7|P|
512|7|P|
512|7|P|
512|7|P|
512|7|P|
512|7|P|
512|7|P|
512|7|P|
512|7|P|
512|7|P|
512|7|P|
512|7|P|
512|7|P|
512|7|P|
512|7|P|
512|7|P|
512|7|P|
512|7|P|
512|7|P|
512|7|P|
512|7|P|
512|7|P|
512|7|P|
512|7|P|
512|7|P|
512|7|P|
512|7|P|
512|7|P|
512|7|P|
512|7|P|
512|7|P|
512|7|P|
512|7|P|
512|7|P|
512|7|P|
512|7|P|
512|7|P|
512|7|P|
512|7|P|
512|7|P|
512|7|P|
512|7|P|
512|7|P|
512|7|P|
512|7|P|
512|7|P|
512|7|P|
512|7|P|
512|7|P|
512|7|P|
512|7|P|
512|7|P|
512|7|P|
512|7|P|
512|7|P|
512|7|P|
512|7|P|
512|7|P|
512|7|P|
512|7|P|
512|7|P|
512|7|P|
512|7|P|
512|7|P|
512|7|P|
512|7|P|
512|7|P|
512|7|P|
512|7|P|
512|7|P|
512|7|P|
512|7|P|
512|7|P|
512|7|P|
512|7|P|
512|7|P|
512|7|P|
512|7|P|
512|7|P|
512|7|P|
512|7|P|
512|7|P|
512|7|P|
512|7|P|
512|7|P|
512|7|P|
512|7|P|
512|7|P|
512|7|P|
512|7|P|
512|7|P|
512|7|P|
512|7|P|
512|7|P|
512|7|P|
513|7|O|
513|7|O|
513|7|O|
513|7|O|
513|7|O|
513|7|O|
513|7|O|
513|7|O|
513|7|O|
513|7|O|
513|7|O|
513|7|O|
513|7|O|
513|7|O|
513|7|O|
513|7|O|
513|7|O|
513|7|O|
513|7|O|
513|7|O|
513|7|O|
513|7|O|
513|7|O|
513|7|O|
513|7|O|
513|7|O|
513|7|O|
513|7|O|
513|7|O|
513|7|O|
519|7|O|
519|7|O|
519|7|O|
519|7|O|
519|7|O|
519|7|O|
519|7|O|
519|7|O|
519|7|O|
519|7|O|
519|7|O|
519|7|O|
519|7|O|
519|7|O|
519|7|O|
519|7|O|
519|7|O|
519|7|O|
519|7|O|
519|7|O|
519|7|O|
519|7|O|
519|7|O|
519|7|O|
519|7|O|
519|7|O|
519|7|O|
519|7|O|
519|7|O|
519|7|O|
519|7|O|
519|7|O|
519|7|O|
519|7|O|
519|7|O|
519|7|O|
519|7|O|
519|7|O|
519|7|O|
519|7|O|
519|7|O|
519|7|O|
519|7|O|
519|7|O|
519|7|O|
519|7|O|
519|7|O|
519|7|O|
519|7|O|
519|7|O|
519|7|O|
519|7|O|
519|7|O|
519|7|O|
519|7|O|
519|7|O|
519|7|O|
519|7|O|
519|7|O|
519|7|O|
519|7|O|
519|7|O|
519|7|O|
519|7|O|
519|7|O|
519|7|O|
519|7|O|
519|7|O|
519|7|O|
519|7|O|
519|7|O|
519|7|O|
519|7|O|
519|7|O|
519|7|O|
519|7|O|
519|7|O|
519|7|O|
519|7|O|
519|7|O|
519|7|O|
519|7|O|
519|7|O|
519|7|O|
519|7|O|
519|7|O|
519|7|O|
519|7|O|
519|7|O|
519|7|O|
545|7|O|
545|7|O|
545|7|O|
545|7|O|
545|7|O|
545|7|O|
545|7|O|
545|7|O|
545|7|O|
545|7|O|
545|7|O|
545|7|O|
545|7|O|
545|7|O|
545|7|O|
545|7|O|
545|7|O|
545|7|O|
545|7|O|
545|7|O|
545|7|O|
545|7|O|
545|7|O|
545|7|O|
545|7|O|
545|7|O|
545|7|O|
545|7|O|
545|7|O|
545|7|O|
577|7|F|
577|7|F|
577|7|F|
577|7|F|
577|7|F|
577|7|F|
577|7|F|
577|7|F|
577|7|F|
577|7|F|
577|7|F|
577|7|F|
577|7|F|
577|7|F|
577|7|F|
577|7|F|
577|7|F|
577|7|F|
577|7|F|
577|7|F|
577|7|F|
577|7|F|
577|7|F|
577|7|F|
577|7|F|
577|7|F|
577|7|F|
577|7|F|
577|7|F|
577|7|F|
579|7|O|
579|7|O|
579|7|O|
579|7|O|
579|7|O|
579|7|O|
579|7|O|
579|7|O|
579|7|O|
579|7|O|
579|7|O|
579|7|O|
579|7|O|
579|7|O|
579|7|O|
579|7|O|
579|7|O|
579|7|O|
579|7|O|
579|7|O|
579|7|O|
579|7|O|
579|7|O|
579|7|O|
579|7|O|
579|7|O|
579|7|O|
579|7|O|
579|7|O|
579|7|O|
579|7|O|
579|7|O|
579|7|O|
579|7|O|
579|7|O|
579|7|O|
579|7|O|
579|7|O|
579|7|O|
579|7|O|
579|7|O|
579|7|O|
579|7|O|
579|7|O|
579|7|O|
579|7|O|
579|7|O|
579|7|O|
579|7|O|
579|7|O|
579|7|O|
579|7|O|
579|7|O|
579|7|O|
579|7|O|
579|7|O|
579|7|O|
579|7|O|
579|7|O|
579|7|O|
579|7|O|
579|7|O|
579|7|O|
579|7|O|
579|7|O|
579|7|O|
579|7|O|
579|7|O|
579|7|O|
579|7|O|
579|7|O|
579|7|O|
579|7|O|
579|7|O|
579|7|O|
579|7|O|
579|7|O|
579|7|O|
579|7|O|
579|7|O|
579|7|O|
579|7|O|
579|7|O|
579|7|O|
579|7|O|
579|7|O|
579|7|O|
579|7|O|
579|7|O|
579|7|O|
580|7|O|
580|7|O|
580|7|O|
580|7|O|
580|7|O|
580|7|O|
580|7|O|
580|7|O|
580|7|O|
580|7|O|
580|7|O|
580|7|O|
580|7|O|
580|7|O|
580|7|O|
580|7|O|
580|7|O|
580|7|O|
580|7|O|
580|7|O|
580|7|O|
580|7|O|
580|7|O|
580|7|O|
580|7|O|
580|7|O|
580|7|O|
580|7|O|
580|7|O|
580|7|O|
580|7|O|
580|7|O|
580|7|O|
580|7|O|
580|7|O|
580|7|O|
580|7|O|
580|7|O|
580|7|O|
580|7|O|
580|7|O|
580|7|O|
580|7|O|
580|7|O|
580|7|O|
581|7|O|
581|7|O|
581|7|O|
581|7|O|
581|7|O|
581|7|O|
581|7|O|
581|7|O|
581|7|O|
581|7|O|
581|7|O|
581|7|O|
581|7|O|
581|7|O|
581|7|O|
581|7|O|
581|7|O|
581|7|O|
581|7|O|
581|7|O|
581|7|O|
581|7|O|
581|7|O|
581|7|O|
581|7|O|
581|7|O|
581|7|O|
581|7|O|
581|7|O|
581|7|O|
581|7|O|
581|7|O|
581|7|O|
581|7|O|
581|7|O|
581|7|O|
581|7|O|
581|7|O|
581|7|O|
581|7|O|
581|7|O|
581|7|O|
581|7|O|
581|7|O|
581|7|O|
581|7|O|
581|7|O|
581|7|O|
581|7|O|
581|7|O|
581|7|O|
581|7|O|
581|7|O|
581|7|O|
581|7|O|
581|7|O|
581|7|O|
581|7|O|
581|7|O|
581|7|O|
